Date,Gold_IDR_gram,USDIDR,IHSG
2016-12-23,489427.9881153158,13449.0,5027.7041015625
2016-12-26,489427.9881153158,13442.0,5027.7041015625
2016-12-27,491506.9769108832,13442.0,5102.9541015625
2016-12-28,491938.3004438871,13429.0,5209.44482421875
2016-12-29,501546.01023504435,13490.0,5302.56591796875
2016-12-30,497882.8749176138,13466.0,5296.7109375
2017-01-02,497882.8749176138,13512.0,5296.7109375
2017-01-03,503877.7864142726,13506.0,5275.97119140625
2017-01-04,502996.8992684581,13443.0,5301.18310546875
2017-01-05,506265.6919074119,13348.0,5325.50390625
2017-01-06,501825.7246024048,13319.0,5347.02197265625
2017-01-09,508010.62581381516,13351.0,5316.36376953125
2017-01-10,506902.3791503317,13314.0,5309.923828125
2017-01-11,510898.1071426912,13291.0,5301.23681640625
2017-01-12,510380.99324084434,13241.0,5292.75
2017-01-13,509501.76177482534,13258.0,5272.98291015625
2017-01-16,509501.76177482534,13313.0,5270.01123046875
2017-01-17,520166.1549343321,13349.0,5266.93798828125
2017-01-18,517801.7087857878,13296.0,5294.7841796875
2017-01-19,516213.07333309803,13370.0,5298.9482421875
2017-01-20,517984.34430924675,13378.0,5254.31103515625
2017-01-23,523680.29321459,13406.0,5250.9677734375
2017-01-24,519280.9218130219,13345.0,5292.087890625
2017-01-25,513587.77151975967,13342.0,5293.7822265625
2017-01-26,509247.57663928496,13316.0,5317.6328125
2017-01-27,511360.2769196054,13387.0,5312.83984375
2017-01-30,511215.21852255875,13326.0,5302.662109375
2017-01-31,518279.5014826381,13338.0,5294.10302734375
2017-02-01,517264.34884158813,13345.0,5327.1611328125
2017-02-02,522613.5755672593,13360.0,5353.712890625
2017-02-03,522838.29794074624,13346.0,5360.76708984375
2017-02-06,527456.3955824907,13338.0,5395.9951171875
2017-02-07,528781.2802197954,13326.0,5381.47509765625
2017-02-08,529601.3527432227,13310.0,5361.087890625
2017-02-09,528213.862595661,13302.0,5372.0771484375
2017-02-10,527358.899301174,13288.0,5371.6689453125
2017-02-13,524936.8825232377,13335.0,5409.55615234375
2017-02-14,524250.3263384685,13323.0,5380.669921875
2017-02-15,527512.1786795874,13321.0,5380.669921875
2017-02-16,530867.5872490235,13316.0,5377.998046875
2017-02-17,530039.0398116056,13321.0,5350.93212890625
2017-02-20,530039.0398116056,13350.0,5359.2880859375
2017-02-21,531030.6717893485,13347.0,5340.990234375
2017-02-22,529106.2420627903,13358.0,5358.68310546875
2017-02-23,536118.666668718,13338.0,5372.748046875
2017-02-24,538466.5013685721,13325.0,5385.90576171875
2017-02-27,538640.2792384449,13324.0,5382.8740234375
2017-02-28,537188.1323433318,13339.0,5386.69189453125
2017-03-01,537689.3348635591,13391.0,5363.05615234375
2017-03-02,530409.9257946252,13392.0,5408.25390625
2017-03-03,526905.7019306509,13373.0,5391.21484375
2017-03-06,522735.7371356921,13278.0,5409.81689453125
2017-03-07,521223.1380477302,13342.0,5402.615234375
2017-03-08,518158.92102174996,13336.0,5393.76416015625
2017-03-09,516780.54001534195,13368.0,5402.38623046875
2017-03-10,517400.98206171783,13403.0,5390.6767578125
2017-03-13,515930.0633636111,13346.0,5409.3720703125
2017-03-14,516720.2124026185,13372.0,5431.5849609375
2017-03-15,516640.8498431271,13390.0,5432.380859375
2017-03-16,521184.1271882586,13217.0,5518.2412109375
2017-03-17,525196.0084422649,13283.0,5540.43212890625
2017-03-20,528682.8708846447,13330.0,5533.9921875
2017-03-21,534120.1110650479,13332.0,5543.0927734375
2017-03-22,534527.7878632529,13308.0,5534.0927734375
2017-03-23,534262.5950573476,13327.0,5563.7587890625
2017-03-24,534458.4033856972,13318.0,5567.1337890625
2017-03-27,537622.0787112482,13320.0,5541.2021484375
2017-03-28,537094.9587604188,13308.0,5541.2021484375
2017-03-29,536322.3085802806,13309.0,5592.509765625
2017-03-30,532487.8229138199,13303.0,5592.9521484375
2017-03-31,533311.1498501851,13299.0,5568.10595703125
2017-04-03,536255.3619728663,13335.0,5606.7890625
2017-04-04,537289.3725786487,13316.0,5651.8232421875
2017-04-05,533820.0885909393,13332.0,5676.97998046875
2017-04-06,535558.6204297622,13323.0,5680.23876953125
2017-04-07,538481.7963252353,13353.0,5653.48583984375
2017-04-10,537912.4527307454,13373.0,5644.298828125
2017-04-11,542385.7299661437,13271.0,5627.93310546875
2017-04-12,544955.1641768485,13291.0,5644.15478515625
2017-04-13,548905.8988263542,13277.0,5616.544921875
2017-04-14,548905.8988263542,13276.0,5616.544921875
2017-04-17,550814.4782545259,13287.0,5577.48681640625
2017-04-18,551464.7435694159,13279.0,5606.51708984375
2017-04-19,547767.766476743,13296.0,5606.51708984375
2017-04-20,549918.5630477868,13343.0,5595.30615234375
2017-04-21,551201.8301838079,13317.0,5664.47509765625
2017-04-24,537539.4936226655,13105.0,5664.47509765625
2017-04-25,534014.9526448741,13124.0,5680.7958984375
2017-04-26,539801.5006420411,13303.0,5726.52978515625
2017-04-27,538779.3995045648,13261.0,5707.02783203125
2017-04-28,543466.194288355,13351.0,5685.2978515625
2017-05-01,536803.3581586728,13322.0,5685.2978515625
2017-05-02,537695.3453689333,13325.0,5675.80810546875
2017-05-03,532766.0335520105,13295.0,5647.3681640625
2017-05-04,524614.786117318,13304.0,5669.44287109375
2017-05-05,525305.2759775326,13340.0,5683.376953125
2017-05-08,524534.8642482834,13315.0,5707.86181640625
2017-05-09,520177.2742805773,13324.0,5697.05615234375
2017-05-10,522832.20062999084,13359.0,5653.0078125
2017-05-11,524915.6026813075,13353.0,5653.0078125
2017-05-12,524801.8309836513,13312.0,5675.2158203125
2017-05-15,526263.5225852861,13323.0,5688.8701171875
2017-05-16,527496.1017248862,13285.0,5646.9990234375
2017-05-17,536661.629720128,13274.0,5615.4921875
2017-05-18,535957.0450176678,13318.0,5645.451171875
2017-05-19,539647.5202389426,13399.0,5791.8837890625
2017-05-22,540216.0190724115,13328.0,5749.44482421875
2017-05-23,536396.91511305,13296.0,5730.61279296875
2017-05-24,535370.9622585681,13296.0,5703.43310546875
2017-05-25,537066.6403945446,13302.0,5703.43310546875
2017-05-26,542113.1022310718,13302.0,5716.81494140625
2017-05-29,542113.1022310718,13288.0,5712.3310546875
2017-05-30,540288.429756354,13315.0,5693.39111328125
2017-05-31,544690.0831096179,13319.0,5738.15478515625
2017-06-01,541530.6316009453,13294.0,5738.15478515625
2017-06-02,545472.9869252053,13288.0,5742.44580078125
2017-06-05,547199.1206651783,13304.0,5748.23486328125
2017-06-06,552783.9479252171,13283.0,5707.8310546875
2017-06-07,549952.1139516113,13259.0,5717.3251953125
2017-06-08,546285.226744541,13313.0,5702.921875
2017-06-09,542130.9659684602,13293.0,5675.52294921875
2017-06-12,541186.6566597018,13295.0,5691.43603515625
2017-06-13,541831.6861477859,13314.0,5707.64501953125
2017-06-14,543518.5830705598,13282.0,5792.89697265625
2017-06-15,534882.8444152436,13286.0,5776.283203125
2017-06-16,535974.2794219301,13294.0,5723.63623046875
2017-06-19,531105.5910656031,13277.0,5741.9091796875
2017-06-20,530098.7348690662,13286.0,5791.90380859375
2017-06-21,531323.7971446076,13291.0,5818.5517578125
2017-06-22,533519.6127531807,13301.0,5829.7080078125
2017-06-23,538812.7879043833,13341.0,5829.7080078125
2017-07-03,520701.35273066384,13298.0,5910.23681640625
2017-07-04,520701.35273066384,13364.0,5865.36376953125
2017-07-05,523849.7508625122,13351.0,5825.05419921875
2017-07-06,525093.8944977178,13363.0,5849.5751953125
2017-07-07,520028.08279668214,13383.0,5814.79296875
2017-07-10,522508.28596962563,13408.0,5771.505859375
2017-07-11,522508.28596962563,13408.0,5773.326171875
2017-07-12,522784.1424308094,13349.0,5819.1318359375
2017-07-13,522559.1188287567,13363.0,5830.0439453125
2017-07-14,526116.6837909558,13341.0,5831.794921875
2017-07-17,528419.3177930639,13332.0,5841.27978515625
2017-07-18,531538.0190261634,13321.0,5822.35205078125
2017-07-19,530822.632516864,13302.0,5806.68994140625
2017-07-20,532642.4309114253,13309.0,5825.2080078125
2017-07-21,536465.4636796678,13303.0,5765.423828125
2017-07-24,534762.4487228942,13265.0,5801.5869140625
2017-07-25,535876.558901882,13316.0,5813.53515625
2017-07-26,535202.5334769399,13328.0,5800.2060546875
2017-07-27,539785.1712696308,13329.0,5819.744140625
2017-07-28,542822.278038664,13311.0,5831.02685546875
2017-07-31,542418.431199212,13320.0,5840.93896484375
2017-08-01,544906.0869308442,13318.0,5805.205078125
2017-08-02,544522.6823426348,13317.0,5824.2490234375
2017-08-03,542810.0776518444,13317.0,5780.576171875
2017-08-04,538823.5520228205,13319.0,5777.48193359375
2017-08-07,538376.1682815916,13309.0,5749.2919921875
2017-08-08,537848.3554928944,13315.0,5810.56298828125
2017-08-09,544586.2362756603,13306.0,5824.0068359375
2017-08-10,549989.0864152396,13326.0,5825.94580078125
2017-08-11,551744.2490159493,13327.0,5766.13818359375
2017-08-14,551235.5055892649,13351.0,5801.48779296875
2017-08-15,546359.887103868,13342.0,5835.041015625
2017-08-16,548225.2134333882,13354.0,5891.94921875
2017-08-17,552138.5157917191,13350.0,5891.94921875
2017-08-18,552747.4318668417,13372.0,5893.8408203125
2017-08-21,554234.5604867494,13355.0,5861.00390625
2017-08-22,551332.6176867153,13344.0,5880.296875
2017-08-23,552175.569479878,13325.0,5914.02392578125
2017-08-24,552222.78843217,13351.0,5894.1171875
2017-08-25,554050.2676547655,13333.0,5915.36279296875
2017-08-28,561675.9415719016,13339.0,5903.3408203125
2017-08-29,561614.2548336915,13303.0,5888.2119140625
2017-08-30,560737.4403037376,13333.0,5872.505859375
2017-08-31,564251.937850267,13334.0,5864.05908203125
2017-09-01,567256.5627662481,13321.0,5864.05908203125
2017-09-04,567256.5627662481,13331.0,5813.7412109375
2017-09-05,574930.0544311105,13353.0,5829.97900390625
2017-09-06,571797.0333085568,13333.0,5824.13818359375
2017-09-07,576857.5425383259,13339.0,5832.31103515625
2017-09-08,575079.7820181008,13289.0,5857.119140625
2017-09-11,564734.0974488402,13197.0,5871.880859375
2017-09-12,562564.5988393589,13176.0,5872.376953125
2017-09-13,561977.5112916854,13208.0,5845.73388671875
2017-09-14,563977.583018566,13242.0,5852.001953125
2017-09-15,562995.969063909,13262.0,5872.39208984375
2017-09-18,556563.9959191189,13252.0,5884.61083984375
2017-09-19,557193.2725303724,13268.0,5901.326171875
2017-09-20,559161.2519491375,13256.0,5906.5732421875
2017-09-21,550746.1692720159,13273.0,5906.5732421875
2017-09-22,551898.3891875738,13273.0,5911.7080078125
2017-09-25,559045.8131627318,13306.0,5894.61181640625
2017-09-26,555395.4699631874,13319.0,5863.9619140625
2017-09-27,551882.4353059329,13375.0,5863.02685546875
2017-09-28,555182.5839535743,13433.0,5841.046875
2017-09-29,556545.1476521934,13508.0,5900.85400390625
2017-10-02,550963.8736003761,13465.0,5914.02978515625
2017-10-03,553142.4598517851,13531.0,5939.453125
2017-10-04,554304.2596190943,13536.0,5951.47509765625
2017-10-05,549955.8997816136,13470.0,5901.90576171875
2017-10-06,549915.323729048,13451.0,5905.3779296875
2017-10-09,556222.1376704616,13497.0,5914.93310546875
2017-10-10,560580.1813354129,13510.0,5905.76220703125
2017-10-11,558495.3030902621,13510.0,5882.787109375
2017-10-12,561752.9750564395,13510.0,5926.2041015625
2017-10-13,564812.5452119537,13498.0,5924.1240234375
2017-10-16,563867.4467308995,13492.0,5949.701171875
2017-10-17,555876.6055267092,13476.0,5947.330078125
2017-10-18,555315.3448797651,13495.0,5929.201171875
2017-10-19,558973.0843742338,13510.0,5910.52978515625
2017-10-20,554025.3132073786,13490.0,5929.548828125
2017-10-23,555223.4488092678,13516.0,5950.02587890625
2017-10-24,554829.038532641,13535.0,5952.076171875
2017-10-25,554593.0628450237,13525.0,6025.43408203125
2017-10-26,552549.5285963095,13572.0,5995.84716796875
2017-10-27,556405.0830292411,13643.0,5975.28076171875
2017-10-30,556608.4353291983,13588.0,5974.0771484375
2017-10-31,552936.4219460832,13574.0,6005.7841796875
2017-11-01,555215.6853438294,13554.0,6038.14599609375
2017-11-02,555523.334379854,13553.0,6031.10693359375
2017-11-03,551455.9293970132,13543.0,6039.541015625
2017-11-06,554481.4033501556,13480.0,6050.8232421875
2017-11-07,552133.8898082335,13483.0,6060.453125
2017-11-08,556835.7924371328,13514.0,6049.3837890625
2017-11-09,558119.0692474131,13503.0,6042.4599609375
2017-11-10,553370.3644364468,13527.0,6021.828125
2017-11-13,554885.4071009895,13512.0,6021.4560546875
2017-11-14,558399.1994470075,13553.0,5988.2919921875
2017-11-15,555892.1825518028,13545.0,5972.31103515625
2017-11-16,555892.1825518028,13545.0,6037.9072265625
2017-11-17,563005.509343427,13514.0,6051.73193359375
2017-11-20,553548.5225204509,13508.0,6053.2822265625
2017-11-21,557071.6211937501,13525.0,6031.86181640625
2017-11-22,561388.2704501516,13519.0,6069.78515625
2017-11-23,561388.2704501516,13491.0,6063.2451171875
2017-11-24,558017.446311747,13489.0,6067.14208984375
2017-11-27,561470.9939100754,13498.0,6064.5888671875
2017-11-28,562402.6569448198,13511.0,6070.7158203125
2017-11-29,556475.9487006336,13500.0,6061.3671875
2017-11-30,552776.7659789091,13504.0,5952.13818359375
2017-12-01,556729.3539692202,13541.0,5952.13818359375
2017-12-04,555548.6894436117,13560.0,5998.19482421875
2017-12-05,547334.8681195569,13494.0,6000.47412109375
2017-12-06,548626.9088628114,13513.0,6035.5078125
2017-12-07,543822.8450444433,13534.0,6006.8349609375
2017-12-08,542581.8617915161,13553.0,6030.9580078125
2017-12-11,540088.9044795125,13507.0,6026.6328125
2017-12-12,539622.614818268,13552.0,6032.37109375
2017-12-13,542588.9604332298,13551.0,6054.60400390625
2017-12-14,545805.22002774,13540.0,6113.65283203125
2017-12-15,546587.4535604162,13554.0,6119.4189453125
2017-12-18,550598.1300335975,13568.0,6133.962890625
2017-12-19,550430.1875002512,13580.0,6167.666015625
2017-12-20,552584.3448029675,13575.0,6109.48193359375
2017-12-21,553026.6228155718,13573.0,6183.39111328125
2017-12-22,556110.2490428253,13562.0,6221.01318359375
2017-12-25,556110.2490428253,13551.0,6221.01318359375
2017-12-27,560754.3845547929,13552.0,6277.1650390625
2017-12-28,564097.5282201084,13558.0,6314.0458984375
2017-12-29,569415.5340078035,13558.0,6355.65380859375
2018-01-01,569415.5340078035,13542.0,6355.65380859375
2018-01-02,572303.2564945716,13550.0,6339.23779296875
2018-01-03,571107.2561292339,13496.0,6251.47900390625
2018-01-04,571308.0369993278,13468.0,6292.32080078125
2018-01-05,569447.9770774767,13415.0,6353.73779296875
2018-01-08,569223.459488237,13427.0,6385.40380859375
2018-01-09,566244.803458928,13427.0,6373.14404296875
2018-01-10,568832.521352287,13430.0,6371.173828125
2018-01-11,570681.2504010991,13441.0,6386.3388671875
2018-01-12,574154.8869734126,13393.0,6370.06494140625
2018-01-15,574154.8869734126,13295.0,6382.19482421875
2018-01-16,571237.8775645539,13305.0,6429.69189453125
2018-01-17,572393.0747343546,13306.0,6444.51806640625
2018-01-18,568538.4603018953,13336.0,6472.666015625
2018-01-19,570982.523688238,13334.0,6490.89599609375
2018-01-22,570168.7213759668,13325.0,6500.52880859375
2018-01-23,572955.09343113,13342.0,6635.333984375
2018-01-24,581358.4556588788,13336.0,6615.4921875
2018-01-25,582480.927376604,13298.0,6615.328125
2018-01-26,577906.9260796175,13299.0,6660.6181640625
2018-01-29,577906.9260796175,13296.0,6680.619140625
2018-01-30,573899.7902597063,13367.0,6575.4921875
2018-01-31,577771.6012667385,13421.0,6605.630859375
2018-02-01,578416.1767475299,13383.0,6598.458984375
2018-02-02,573983.8779039889,13386.0,6628.81982421875
2018-02-05,574754.0630475669,13411.0,6589.6748046875
2018-02-06,578302.1225536566,13564.0,6478.54296875
2018-02-07,571135.4049973777,13544.0,6534.869140625
2018-02-08,577550.2188831554,13641.0,6544.6337890625
2018-02-09,574068.3031818791,13598.0,6505.52294921875
2018-02-12,579431.9396675364,13610.0,6523.4541015625
2018-02-13,582547.5578928078,13643.0,6578.17822265625
2018-02-14,594435.3529345572,13640.0,6594.40087890625
2018-02-15,592161.8424753369,13622.0,6591.58203125
2018-02-16,589598.139703932,13552.0,6591.58203125
2018-02-19,589598.139703932,13552.0,6689.287109375
2018-02-20,579052.385159754,13554.0,6662.8759765625
2018-02-21,581884.3538508528,13608.0,6643.39990234375
2018-02-22,582317.966392071,13612.0,6593.06005859375
2018-02-23,584000.5958244752,13676.0,6619.80419921875
2018-02-26,584073.0378702859,13652.0,6554.6728515625
2018-02-27,577359.1557220249,13651.0,6598.92578125
2018-02-28,579177.8095712701,13694.0,6597.2177734375
2018-03-01,576227.5221708118,13756.0,6606.05322265625
2018-03-02,583639.6149798695,13741.0,6582.31591796875
2018-03-05,582738.0444092217,13751.0,6550.5927734375
2018-03-06,588990.3986568721,13737.0,6500.11083984375
2018-03-07,586571.7362997733,13759.0,6368.26708984375
2018-03-08,583279.2398145318,13745.0,6443.02099609375
2018-03-09,586127.1797891641,13786.0,6433.32177734375
2018-03-12,584203.6149060546,13772.0,6500.68603515625
2018-03-13,586356.9963449589,13755.0,6412.84619140625
2018-03-14,585054.9402944754,13740.0,6382.623046875
2018-03-15,581062.6029278382,13725.0,6321.90380859375
2018-03-16,580026.8803117765,13758.0,6304.9521484375
2018-03-19,582036.3326085188,13748.0,6289.57177734375
2018-03-20,580486.3685371082,13771.0,6243.5771484375
2018-03-21,583547.8138780226,13743.0,6312.8310546875
2018-03-22,584533.9805939933,13705.0,6254.07421875
2018-03-23,596661.8827971782,13754.0,6210.6982421875
2018-03-26,599265.4568131024,13762.0,6200.171875
2018-03-27,591571.8189214789,13718.0,6209.35009765625
2018-03-28,584966.5577540008,13740.0,6140.8369140625
2018-03-29,585028.6132325843,13756.0,6188.98681640625
2018-03-30,585028.6132325843,13757.0,6188.98681640625
2018-04-02,594082.0957084311,13768.0,6240.57080078125
2018-04-03,589108.4627546438,13748.0,6229.01318359375
2018-04-04,590133.8585994266,13741.0,6157.09619140625
2018-04-05,585479.1252249923,13751.0,6183.22705078125
2018-04-06,589224.5032211005,13760.0,6175.0517578125
2018-04-09,591299.9364065614,13763.0,6246.130859375
2018-04-10,594037.8414004855,13768.0,6325.81787109375
2018-04-11,599326.7034294271,13742.099609375,6360.93212890625
2018-04-12,591820.3654180014,13753.5,6310.8017578125
2018-04-13,595234.0499370424,13767.0,6270.3271484375
2018-04-16,594956.1142636681,13733.0,6286.748046875
2018-04-17,596252.9788554995,13766.0,6285.76220703125
2018-04-18,597632.347750944,13757.0,6320.0048828125
2018-04-19,596205.8891222677,13769.0,6355.90087890625
2018-04-20,593066.9965171725,13800.0,6337.69482421875
2018-04-23,590976.1763145627,13899.0,6308.14794921875
2018-04-24,597607.2062901193,13961.0,6229.634765625
2018-04-25,589248.3393398251,13872.0,6079.85009765625
2018-04-26,589052.0481501655,13919.0,5909.1982421875
2018-04-27,589144.1277568617,13879.0,5919.23779296875
2018-04-30,586933.7316621572,13870.0,5994.59521484375
2018-05-01,582703.6982577448,13901.0,5994.59521484375
2018-05-02,585572.1505367948,13982.2998046875,6012.23779296875
2018-05-03,590056.2210136434,14002.2998046875,5858.73193359375
2018-05-04,587947.4342043626,13931.0,5792.34521484375
2018-05-07,587807.8646993983,13933.0,5885.09814453125
2018-05-08,601870.2718343595,14268.5,5774.7158203125
2018-05-09,601363.6572817424,14264.099609375,5907.93798828125
2018-05-10,597605.3848331603,14073.0,5907.93798828125
2018-05-11,596790.9399263749,14073.0,5956.83203125
2018-05-14,590157.3617117045,13943.0,5947.15478515625
2018-05-15,578613.6943075074,13963.0,5838.1162109375
2018-05-16,581976.4757966597,14030.0,5841.4638671875
2018-05-17,586011.188474694,14149.2001953125,5815.919921875
2018-05-18,587099.362094656,14153.5,5783.31005859375
2018-05-21,587493.4302714249,14163.0,5733.85400390625
2018-05-22,590543.6142448297,14220.0,5751.119140625
2018-05-23,588650.5339136117,14200.7998046875,5792.0009765625
2018-05-24,593892.153878319,14169.0,5946.5380859375
2018-05-25,591824.3892053446,14124.0,5975.7421875
2018-05-28,591824.3892053446,14078.0,6068.3251953125
2018-05-29,584975.5273817406,14010.0,6068.3251953125
2018-05-30,587031.797064639,14029.0,6011.05517578125
2018-05-31,584226.7705809523,13977.0,5983.5869140625
2018-06-01,577807.1496048475,13880.0,5983.5869140625
2018-06-04,579459.7861885896,13938.0,6014.81884765625
2018-06-05,578177.6970437411,13860.0,6088.7900390625
2018-06-06,578416.4695734227,13870.0,6069.712890625
2018-06-07,577125.748713092,13822.0,6106.6982421875
2018-06-08,578570.25613027,13863.0,5993.626953125
2018-06-11,579052.123990078,13866.0,5993.626953125
2018-06-20,569032.9679992931,13923.0,5884.0390625
2018-06-21,567242.4299569506,13923.0,5822.3330078125
2018-06-22,574055.3810325306,14088.0,5821.81201171875
2018-06-25,572629.7187268602,14073.0,5859.0830078125
2018-06-26,571587.6494474849,14148.0,5825.64892578125
2018-06-27,571470.3198281041,14188.0,5787.5517578125
2018-06-28,571075.0782088306,14235.0,5667.31884765625
2018-06-29,577303.3806704581,14350.0,5799.23681640625
2018-07-02,570682.3122501412,14317.0,5746.77001953125
2018-07-03,577321.0362091548,14347.0,5633.93701171875
2018-07-04,577321.0362091548,14353.0,5733.63916015625
2018-07-05,582092.7131391965,14400.0,5739.33203125
2018-07-06,579848.8690053971,14378.7998046875,5694.912109375
2018-07-09,578701.3149873167,14307.0,5807.375
2018-07-10,576884.6753188322,14311.0,5881.759765625
2018-07-11,574380.7192728887,14375.0,5893.35888671875
2018-07-12,575517.5462568521,14378.0,5907.8720703125
2018-07-13,573300.292533114,14385.0,5944.07421875
2018-07-16,572128.8906102747,14373.0,5905.158203125
2018-07-17,566103.2568218872,14365.5,5861.5078125
2018-07-18,566833.8226245263,14377.0,5890.73095703125
2018-07-19,567546.37749975,14441.0,5871.0771484375
2018-07-20,571910.1065796454,14468.0,5872.7841796875
2018-07-23,569548.5074027039,14473.0,5915.7958984375
2018-07-24,573220.4930522885,14567.5,5931.841796875
2018-07-25,575775.0650104721,14543.2998046875,5933.88916015625
2018-07-26,569838.2884980413,14465.0,5946.13623046875
2018-07-27,570941.0402490312,14525.0,5989.13623046875
2018-07-30,565857.7010195672,14411.0,6027.93603515625
2018-07-31,566654.890823493,14403.0,5936.44287109375
2018-08-01,564211.9140822804,14409.2001953125,6033.4189453125
2018-08-02,563935.9893987702,14489.0,6011.72314453125
2018-08-03,566862.1695618435,14521.0,6007.5380859375
2018-08-06,562887.753672027,14486.0,6101.130859375
2018-08-07,565581.8505534416,14543.2998046875,6091.25
2018-08-08,562255.5933544582,14422.0,6094.8291015625
2018-08-09,560995.9185144331,14398.0,6065.255859375
2018-08-10,563506.963739762,14472.0,6077.1728515625
2018-08-13,554332.6508813945,14473.0,5861.24609375
2018-08-14,559764.7210121048,14594.0,5769.873046875
2018-08-15,554309.1613484012,14642.0,5816.58984375
2018-08-16,550437.4433597835,14555.7998046875,5783.7978515625
2018-08-17,552196.7765823681,14598.599609375,5783.7978515625
2018-08-20,556016.2139798877,14572.0,5892.19189453125
2018-08-21,558350.0520675301,14562.0,5944.30078125
2018-08-22,560390.0432885619,14570.0,5944.30078125
2018-08-23,556109.891169804,14572.0,5982.98486328125
2018-08-24,568720.044882911,14664.0,5968.75
2018-08-27,565911.5855128844,14559.0,6025.9677734375
2018-08-28,564852.1148825381,14551.0,6042.64990234375
2018-08-29,567445.4161107271,14653.0,6065.14892578125
2018-08-30,562894.140088108,14618.0,6018.9638671875
2018-08-31,569248.6704153446,14751.0,6018.4599609375
2018-09-03,569248.6704153446,14723.0,5967.5791015625
2018-09-04,568750.3231398797,14832.0,5905.30078125
2018-09-05,573564.3051264955,14930.0,5683.5009765625
2018-09-06,576926.1672689541,14979.900390625,5776.09521484375
2018-09-07,571520.3895510591,14893.0,5851.46484375
2018-09-10,568164.6438503705,14813.0,5831.1171875
2018-09-11,570518.2909452168,14844.5,5831.1171875
2018-09-12,574666.297218548,14837.0,5798.15087890625
2018-09-13,572219.0107222659,14807.0,5858.27392578125
2018-09-14,566312.4728728278,14740.0,5931.28076171875
2018-09-17,571124.0592538445,14807.0,5824.2568359375
2018-09-18,573595.1754749698,14907.099609375,5811.7900390625
2018-09-19,574633.2944547161,14867.0,5873.59716796875
2018-09-20,577049.3762257462,14880.0,5931.26611328125
2018-09-21,570419.3314508416,14832.0,5957.744140625
2018-09-24,571126.4752597677,14812.0,5882.22021484375
2018-09-25,573350.2660472294,14861.0,5874.298828125
2018-09-26,576644.7827414921,15021.5,5873.27099609375
2018-09-27,569606.8362624609,14985.0,5929.2158203125
2018-09-28,571503.2059827722,14918.7998046875,5976.55322265625
2018-10-01,568751.5500243265,14902.0,5944.60107421875
2018-10-02,581930.9097904883,15053.2998046875,5875.619140625
2018-10-03,579357.1827696994,15038.0,5867.73681640625
2018-10-04,582720.5856128527,15139.2001953125,5756.619140625
2018-10-05,595083.2027530996,15408.900390625,5731.93505859375
2018-10-08,577777.471038133,15173.0,5761.0732421875
2018-10-09,587807.7788045356,15400.0,5796.7900390625
2018-10-10,582079.6580227482,15223.0,5820.66796875
2018-10-11,597756.0724677286,15196.0,5702.82177734375
2018-10-12,599159.4317165118,15299.2001953125,5756.490234375
2018-10-15,599251.7745927281,15198.0,5727.255859375
2018-10-16,599525.816778746,15193.7998046875,5800.81689453125
2018-10-17,597735.7325752502,15193.0,5868.6201171875
2018-10-18,601915.0163309344,15264.2998046875,5845.2421875
2018-10-19,603855.2509673161,15328.5,5837.291015625
2018-10-22,596043.4182243232,15181.0,5840.43505859375
2018-10-23,605317.1377360034,15264.7001953125,5797.89111328125
2018-10-24,599343.7439952873,15183.0,5709.4169921875
2018-10-25,603396.469117928,15269.5,5754.96484375
2018-10-26,604582.1855828876,15257.2998046875,5784.9208984375
2018-10-29,598795.7946854855,15210.0,5754.60693359375
2018-10-30,601317.8474361243,15297.7998046875,5789.10009765625
2018-10-31,595289.2569068475,15273.099609375,5831.64990234375
2018-11-01,603863.1022232225,15196.0,5835.919921875
2018-11-02,596333.642139899,15068.7001953125,5906.2919921875
2018-11-05,590949.2992680939,14946.0,5920.59423828125
2018-11-06,587106.0919364977,14921.599609375,5923.93017578125
2018-11-07,584646.2705444373,14830.0,5939.88623046875
2018-11-08,573986.7103095722,14598.900390625,5976.80615234375
2018-11-09,570939.2306131143,14720.0,5874.15380859375
2018-11-12,566903.4712073953,14678.0,5777.05322265625
2018-11-13,570924.5865241252,14808.0,5835.1982421875
2018-11-14,574534.5409767708,14794.2998046875,5858.29296875
2018-11-15,577606.0805514059,14813.2998046875,5955.73583984375
2018-11-16,571560.5867340469,14562.2001953125,6012.35009765625
2018-11-19,574320.4187127693,14605.0,6005.296875
2018-11-20,574264.6820481919,14652.7001953125,6005.296875
2018-11-21,577925.2951152186,14664.2998046875,5948.0517578125
2018-11-22,577925.2951152186,14630.0,5990.81005859375
2018-11-23,573138.0712781519,14600.0,6006.2021484375
2018-11-26,570134.0971395778,14533.0,6022.77783203125
2018-11-27,565691.3544714805,14526.900390625,6013.5888671875
2018-11-28,572363.7550708817,14575.5,5991.24609375
2018-11-29,569075.5248732623,14459.7998046875,6107.16796875
2018-11-30,563190.3322463207,14356.0,6056.1240234375
2018-12-03,567133.4335050215,14296.0,6118.31982421875
2018-12-04,572158.520742899,14339.0,6152.85986328125
2018-12-05,572158.520742899,14448.599609375,6133.1201171875
2018-12-06,574461.4954597782,14431.599609375,6115.4931640625
2018-12-07,582362.4707629366,14528.0,6126.35595703125
2018-12-10,578315.3790987775,14463.0,6111.35986328125
2018-12-11,580872.2991038237,14548.0,6076.5869140625
2018-12-12,585618.3838941648,14637.400390625,6115.5771484375
2018-12-13,582516.9677168444,14579.7998046875,6177.72021484375
